Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Odd_1,Odd_2,Score
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,MoodieW,SanchezD,SanchezD,1.571,2.25,7-6 6-7 6-4 4-6 3-6
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,SantoroF,LuczakP,SantoroF,1.364,3.0,7-5 4-6 7-5 6-1
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,SalzensteinJ,WeinerG,WeinerG,1.615,2.2,6-7 6-4 3-6 6-3 4-6
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,PavelA,MirnyiM,PavelA,2.625,1.444,6-7 6-3 6-2 7-6
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,HanescuV,FerreiraW,FerreiraW,3.5,1.286,4-6 6-3 6-7 1-6
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,CorretjaA,VerkerkM,CorretjaA,2.5,1.5,6-4 1-6 6-3 6-4
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,de ChaunacS,CanasG,CanasG,3.75,1.25,2-6 2-6 4-6
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,CalleriA,RochusC,CalleriA,1.25,3.75,6-1 3-6 6-3 7-5
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,SanguinettiD,StepanekR,StepanekR,2.0,1.727,7-6 6-3 2-6 3-6 3-6
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,FerreroJC,MontanesA,FerreroJC,1.04,9.0,6-0 6-1 6-1
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,LisnardJR,HenmanT,HenmanT,8.5,1.05,2-6 4-6 2-6
Australian Open,20/01/2004,Grand Slam,Outdoor,Hard,1st Round,5,PhilippoussisM,JohanssonT,PhilippoussisM,1.444,2.625,7-6 6-2 7-6
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,BlancoG,MelzerJ,MelzerJ,3.0,1.364,3-6 4-6 3-6
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,SchalkenS,FerrerD,SchalkenS,1.167,4.5,6-3 6-2 5-7 6-1
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,KarlovicI,MartinT,MartinT,1.909,1.8,6-7 6-7 6-7
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,EscudeN,SoderlingR,EscudeN,1.333,3.25,6-3 7-6 6-4
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,LjubicicI,KuertenG,KuertenG,1.727,2.0,5-7 7-6 4-6 3-6
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,BlakeJ,LapenttiN,BlakeJ,1.333,3.25,6-3 7-6 2-6 6-1
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,BerdychT,AgassiA,AgassiA,11.0,1.02,0-6 2-6 4-6
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,EnqvistT,BeckK,EnqvistT,1.8,1.909,7-5 4-6 6-3 6-4
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,DavydenkoN,PatienceO,PatienceO,1.4,2.75,6-7 7-6 3-6 2-6
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,DentT,ChelaJI,DentT,1.4,2.75,3-6 6-4 4-6 7-6 7-5
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,GambillJM,GrosjeanS,GrosjeanS,4.333,1.2,4-6 3-6 2-6
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,HrbatyD,GaudioG,HrbatyD,1.533,2.375,6-1 7-5 6-0
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,UlihrachB,RoddickA,RoddickA,9.0,1.05,2-6 2-6 3-6
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,SafinM,NieminenJ,SafinM,1.5,2.5,7-6 6-4 4-6 6-4
Australian Open,21/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,GuccioneC,GinepriR,GinepriR,3.0,1.364,4-6 3-6 3-6
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,JohanssonJ,MartinA,JohanssonJ,1.667,2.1,7-6 6-3 7-5
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,AscioneT,NadalR,NadalR,2.625,1.444,4-6 6-3 5-7 1-6
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,ReidT,SargsianS,ReidT,2.1,1.667,6-3 6-4 4-6 6-7 6-4
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,VolandriF,FerreroJC,FerreroJC,8.5,1.05,4-6 6-7 5-7
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,NalbandianD,MayerF,NalbandianD,1.05,8.5,6-1 6-0 6-3
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,VacekJ,NovakJ,NovakJ,4.5,1.167,2-6 6-7 4-6
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,PavelA,WeinerG,PavelA,1.25,3.75,6-4 6-4 6-2
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,CalleriA,CanasG,CanasG,1.727,2.0,1-6 6-4 6-2 6-7 4-6
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,HenmanT,StepanekR,HenmanT,1.125,5.5,6-2 4-6 6-3 6-0
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,ArthursW,CostaA,CostaA,2.375,1.533,7-6 5-7 6-4 4-6 6-8
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,AncicM,CorretjaA,AncicM,2.1,1.667,6-4 1-6 6-3 6-7 7-5
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,KuceraK,HewittL,HewittL,6.5,1.1,6-1 1-6 4-6 1-6
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,FedererR,MorrisonJ,FedererR,1.03,10.0,6-2 6-3 6-4
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,SanchezD,FerreiraW,FerreiraW,4.0,1.222,6-2 3-6 4-6 4-6
Australian Open,22/01/2004,Grand Slam,Outdoor,Hard,2nd Round,5,PhilippoussisM,SantoroF,PhilippoussisM,1.2,4.333,4-6 6-3 6-4 6-2
Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,MartinT,SafinM,SafinM,3.25,1.333,5-7 6-1 6-4 0-6 5-7
Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,BlakeJ,PatienceO,BlakeJ,1.167,4.5,6-1 6-3 6-2
Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,KuertenG,SrichaphanP,SrichaphanP,2.2,1.615,3-6 5-7 4-6
Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,GinepriR,EscudeN,GinepriR,2.625,1.444,6-2 6-3 6-4
Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,MelzerJ,SchalkenS,SchalkenS,4.0,1.222,6-7 4-6 1-6
Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,AgassiA,EnqvistT,AgassiA,1.125,5.5,6-0 6-3 6-3
Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,HrbatyD,GrosjeanS,GrosjeanS,2.2,1.615,6-2 4-6 1-6 3-6
Australian Open,23/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,RoddickA,DentT,RoddickA,1.167,4.5,6-2 6-0 6-2
Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,ReidT,FedererR,FedererR,9.0,1.05,3-6 0-6 1-6
Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,PavelA,NovakJ,PavelA,2.25,1.571,4-6 3-6 7-5 7-6 6-4
Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,FerreiraW,NalbandianD,NalbandianD,4.0,1.222,2-6 4-6 5-7
Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,PhilippoussisM,AncicM,PhilippoussisM,1.222,4.0,6-4 7-6 6-2
Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,HenmanT,CanasG,CanasG,1.364,3.0,7-6 7-5 6-7 5-7 7-9
Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,FerreroJC,JohanssonJ,FerreroJC,1.2,4.333,6-1 7-6 6-7 6-4
Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,NadalR,HewittL,HewittL,4.0,1.222,6-7 6-7 2-6
Australian Open,24/01/2004,Grand Slam,Outdoor,Hard,3rd Round,5,AraziH,CostaA,AraziH,2.375,1.533,2-6 7-6 6-2 6-1
Australian Open,25/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,SrichaphanP,AgassiA,AgassiA,4.333,1.2,6-7 3-6 4-6
Australian Open,25/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,GrosjeanS,GinepriR,GrosjeanS,1.444,2.625,6-4 3-6 6-4 6-1
Australian Open,25/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,BlakeJ,SafinM,SafinM,2.2,1.615,6-7 3-6 7-6 3-6
Australian Open,25/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,RoddickA,SchalkenS,RoddickA,1.083,7.0,6-1 6-2 6-3
Australian Open,26/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,CanasG,NalbandianD,NalbandianD,4.333,1.2,4-6 2-6 1-6
Australian Open,26/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,FerreroJC,PavelA,FerreroJC,1.286,3.5,6-4 3-6 6-3 6-2
Australian Open,26/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,PhilippoussisM,AraziH,AraziH,1.2,4.333,2-6 2-6 4-6
Australian Open,26/01/2004,Grand Slam,Outdoor,Hard,4th Round,5,FedererR,HewittL,FedererR,1.533,2.375,4-6 6-3 6-0 6-4
Australian Open,27/01/2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,RoddickA,SafinM,SafinM,1.286,3.5,6-2 3-6 5-7 7-6 4-6
Australian Open,28/01/2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,FerreroJC,AraziH,FerreroJC,1.286,3.5,6-1 7-6 7-6
Australian Open,28/01/2004,Grand Slam,Outdoor,Hard,Quarterfinals,5,NalbandianD,FedererR,FedererR,2.375,1.533,5-7 4-6 7-5 3-6
Australian Open,29/01/2004,Grand Slam,Outdoor,Hard,Semifinals,5,SafinM,AgassiA,SafinM,3.25,1.364,7-6 7-6 5-7 1-6 6-3
Australian Open,30/01/2004,Grand Slam,Outdoor,Hard,Semifinals,5,FerreroJC,FedererR,FedererR,3.75,1.286,4-6 1-6 4-6
Australian Open,31/01/2004,Grand Slam,Outdoor,Hard,The Final,5,FedererR,SafinM,FedererR,1.4,3.0,7-6 6-4 6-2
Indesit ATP Milano Indoor ,10/02/2004,International,Indoor,Carpet,1st Round,3,SantopadreV,CarrazG,CarrazG,,,7-6 3-6 3-6
Indesit ATP Milano Indoor ,10/02/2004,International,Indoor,Carpet,1st Round,3,AncicM,SantoroF,AncicM,1.833,1.833,6-2 6-3
Indesit ATP Milano Indoor ,10/02/2004,International,Indoor,Carpet,1st Round,3,DavydenkoN,JohanssonT,JohanssonT,2.25,1.571,3-6 4-6
Indesit ATP Milano Indoor ,10/02/2004,International,Indoor,Carpet,1st Round,3,RobredoT,CorretjaA,RobredoT,1.615,2.2,6-4 7-5
Indesit ATP Milano Indoor ,10/02/2004,International,Indoor,Carpet,1st Round,3,MartinA,HeubergerI,HeubergerI,1.615,2.2,1-6 4-6
Indesit ATP Milano Indoor ,10/02/2004,International,Indoor,Carpet,1st Round,3,IvanisevicG,UlihrachB,IvanisevicG,,,7-6 3-6 7-6
Indesit ATP Milano Indoor ,10/02/2004,International,Indoor,Carpet,1st Round,3,SeppiA,SargsianS,SargsianS,3.0,1.333,1-6 4-6
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,KuceraK,StepanekR,KuceraK,1.533,2.375,7-6 6-2
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,LopezF,DupuisA,DupuisA,1.364,2.875,3-6 6-7
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,BeckK,LjubicicI,BeckK,2.2,1.615,6-4 6-4
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,AndreevI,HrbatyD,HrbatyD,3.0,1.333,6-4 3-6 2-6
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,NadalR,KarlovicI,NadalR,1.571,2.25,7-5 6-7 6-1
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,BraccialiD,SluiterR,SluiterR,,,5-7 4-6
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,VerkerkM,SanguinettiD,VerkerkM,1.533,2.375,6-4 7-6
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,BohliS,EscudeN,EscudeN,,,3-6 4-6
Indesit ATP Milano Indoor ,11/02/2004,International,Indoor,Carpet,1st Round,3,YouzhnyM,GalimbertiG,YouzhnyM,1.333,3.0,7-6 6-4
Indesit ATP Milano Indoor ,12/02/2004,International,Indoor,Carpet,2nd Round,3,SargsianS,KuceraK,KuceraK,2.2,1.615,2-6 1-6
Indesit ATP Milano Indoor ,12/02/2004,International,Indoor,Carpet,2nd Round,3,JohanssonT,SluiterR,JohanssonT,1.533,2.375,6-3 6-3
Indesit ATP Milano Indoor ,12/02/2004,International,Indoor,Carpet,2nd Round,3,BeckK,CarrazG,CarrazG,1.615,2.2,4-6 7-6 6-7
Indesit ATP Milano Indoor ,12/02/2004,International,Indoor,Carpet,2nd Round,3,DupuisA,HeubergerI,DupuisA,1.533,2.375,7-6 6-3
Indesit ATP Milano Indoor ,12/02/2004,International,Indoor,Carpet,2nd Round,3,NadalR,AncicM,AncicM,1.533,2.375,5-7 2-6
Indesit ATP Milano Indoor ,12/02/2004,International,Indoor,Carpet,2nd Round,3,RobredoT,IvanisevicG,RobredoT,1.364,2.875,6-4 5-7 7-6
Indesit ATP Milano Indoor ,12/02/2004,International,Indoor,Carpet,2nd Round,3,HrbatyD,YouzhnyM,YouzhnyM,,,4-6 3-6
Indesit ATP Milano Indoor ,12/02/2004,International,Indoor,Carpet,2nd Round,3,VerkerkM,EscudeN,VerkerkM,2.25,1.571,6-3 6-3
Indesit ATP Milano Indoor ,13/02/2004,International,Indoor,Carpet,Quarterfinals,3,KuceraK,JohanssonT,JohanssonT,1.667,2.1,6-7 6-7
Indesit ATP Milano Indoor ,13/02/2004,International,Indoor,Carpet,Quarterfinals,3,DupuisA,YouzhnyM,DupuisA,2.25,1.571,5-7 7-6 7-6
Indesit ATP Milano Indoor ,13/02/2004,International,Indoor,Carpet,Quarterfinals,3,VerkerkM,CarrazG,CarrazG,1.444,2.625,3-6 6-7
Indesit ATP Milano Indoor ,13/02/2004,International,Indoor,Carpet,Quarterfinals,3,AncicM,RobredoT,AncicM,2.0,1.727,6-3 6-4
Indesit ATP Milano Indoor ,14/02/2004,International,Indoor,Carpet,Semifinals,3,CarrazG,DupuisA,DupuisA,1.727,2.0,4-6 4-6
Indesit ATP Milano Indoor ,14/02/2004,International,Indoor,Carpet,Semifinals,3,AncicM,JohanssonT,AncicM,2.1,1.667,6-3 6-4
Indesit ATP Milano Indoor ,15/02/2004,International,Indoor,Carpet,The Final,3,AncicM,DupuisA,DupuisA,1.533,2.375,4-6 6-7
Siebel Open,9/02/2004,International,Indoor,Hard,1st Round,3,KendrickR,BurgsmullerL,KendrickR,2.5,1.5,6-4 6-2
Siebel Open,9/02/2004,International,Indoor,Hard,1st Round,3,TursunovD,HippensteelK,HippensteelK,,,5-7 6-4 3-6
Siebel Open,10/02/2004,International,Indoor,Hard,1st Round,3,MoodieW,MartinT,MoodieW,2.75,1.4,6-4 7-6
Siebel Open,10/02/2004,International,Indoor,Hard,1st Round,3,FerreiraW,GambillJM,GambillJM,1.5,2.5,7-6 6-7 1-6
Siebel Open,10/02/2004,International,Indoor,Hard,1st Round,3,DentT,GoldsteinP,DentT,1.222,3.75,6-4 6-4
Siebel Open,10/02/2004,International,Indoor,Hard,1st Round,3,VahalyB,SaulnierC,SaulnierC,2.575,1.4893333333333334,3-6 6-7
Siebel Open,10/02/2004,International,Indoor,Hard,1st Round,3,CarlsenK,MelzerJ,CarlsenK,2.0,1.727,6-3 4-6 6-3
Siebel Open,10/02/2004,International,Indoor,Hard,1st Round,3,PoppA,VliegenK,VliegenK,1.833,1.833,1-6 3-6
Siebel Open,10/02/2004,International,Indoor,Hard,1st Round,3,FishM,ReichelA,FishM,,,6-1 6-4
Siebel Open,11/02/2004,International,Indoor,Hard,1st Round,3,MamiitC,GinepriR,GinepriR,4.0,1.2,4-6 3-6
Siebel Open,11/02/2004,International,Indoor,Hard,1st Round,3,AgassiA,LabadzeI,AgassiA,1.05,8.5,7-6 6-4
Siebel Open,11/02/2004,International,Indoor,Hard,1st Round,3,MalisseX,LeeHT,LeeHT,1.571,2.25,6-7 1-6
Siebel Open,11/02/2004,International,Indoor,Hard,1st Round,3,JohanssonJ,KieferN,JohanssonJ,1.571,2.25,5-7 7-5 6-2
Siebel Open,12/02/2004,International,Indoor,Hard,1st Round,3,RochusC,RoddickA,RoddickA,9.0,1.04,4-6 2-6
Siebel Open,12/02/2004,International,Indoor,Hard,1st Round,3,BlakeJ,FleishmanZ,BlakeJ,1.125,5.5,6-1 6-3
Siebel Open,11/02/2004,International,Indoor,Hard,2nd Round,3,HippensteelK,GambillJM,GambillJM,,,3-6 2-6
Siebel Open,11/02/2004,International,Indoor,Hard,2nd Round,3,KendrickR,DentT,KendrickR,4.0,1.222,6-4 6-4
Siebel Open,12/02/2004,International,Indoor,Hard,2nd Round,3,CarlsenK,FishM,FishM,2.875,1.364,3-6 6-3 6-7
Siebel Open,12/02/2004,International,Indoor,Hard,2nd Round,3,LeeHT,SpadeaV,LeeHT,2.375,1.533,2-6 6-4 6-4
Siebel Open,12/02/2004,International,Indoor,Hard,2nd Round,3,GinepriR,SaulnierC,SaulnierC,1.533,2.375,6-3 5-7 4-6
Siebel Open,13/02/2004,International,Indoor,Hard,2nd Round,3,JohanssonJ,BlakeJ,JohanssonJ,2.625,1.444,6-4 6-2
Siebel Open,13/02/2004,International,Indoor,Hard,2nd Round,3,MoodieW,AgassiA,AgassiA,7.5,1.071,6-7 4-6
Siebel Open,13/02/2004,International,Indoor,Hard,2nd Round,3,RoddickA,VliegenK,RoddickA,1.05,8.5,6-2 6-3
Siebel Open,14/02/2004,International,Indoor,Hard,Quarterfinals,3,SaulnierC,KendrickR,KendrickR,1.5,2.5,6-7 6-4 3-6
Siebel Open,14/02/2004,International,Indoor,Hard,Quarterfinals,3,RoddickA,JohanssonJ,RoddickA,1.125,5.5,6-3 7-6
Siebel Open,14/02/2004,International,Indoor,Hard,Quarterfinals,3,GambillJM,AgassiA,AgassiA,6.0,1.1,6-7 5-7
Siebel Open,14/02/2004,International,Indoor,Hard,Quarterfinals,3,FishM,LeeHT,FishM,1.444,2.625,6-2 6-3
Siebel Open,14/02/2004,International,Indoor,Hard,Semifinals,3,KendrickR,RoddickA,RoddickA,8.0,1.063,6-7 2-6
Siebel Open,15/02/2004,International,Indoor,Hard,Semifinals,3,FishM,AgassiA,FishM,4.5,1.167,5-7 6-4 6-2
Siebel Open,15/02/2004,International,Indoor,Hard,The Final,3,FishM,RoddickA,RoddickA,4.5,1.167,6-7 4-6
Bellsouth Open,9/02/2004,International,Outdoor,Clay,1st Round,3,GaudioG,GasquetR,GaudioG,1.25,3.5,3-6 6-3 6-2
Bellsouth Open,9/02/2004,International,Outdoor,Clay,1st Round,3,BehrendT,Ramirez-HidalgoR,Ramirez-HidalgoR,2.625,1.444,1-6 6-3 3-6
Bellsouth Open,9/02/2004,International,Outdoor,Clay,1st Round,3,AcasusoJ,LapenttiN,AcasusoJ,2.2,1.615,7-6 6-4
Bellsouth Open,9/02/2004,International,Outdoor,Clay,1st Round,3,FerrerD,ZabaletaM,ZabaletaM,2.0,1.727,4-6 0-6
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,KuertenG,LisnardJR,KuertenG,1.143,5.0,6-3 6-3
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,Vassallo-ArguelloM,MirandaI,MirandaI,4.5,1.16,4-6 3-6
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,VolandriF,PortasA,VolandriF,1.533,2.375,6-0 6-4
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,CermakF,LevyH,LevyH,1.533,2.375,3-6 3-6
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,GarciaA,CapdevilleP,GarciaA,,,6-4 6-4
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,ChelaJI,SanchezD,SanchezD,1.533,2.375,4-6 2-6
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,SquillariF,HernandezO,SquillariF,1.667,2.1,6-4 6-1
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,MarinJA,BlancoG,BlancoG,2.25,1.571,4-6 3-6
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,HornaL,HormazabalG,HornaL,,,6-4 7-5
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,MontanesA,GonzalezF,GonzalezF,3.25,1.286,1-6 5-7
Bellsouth Open,10/02/2004,International,Outdoor,Clay,1st Round,3,SarettaF,GamonalH,SarettaF,1.222,3.75,6-2 6-1
Bellsouth Open,11/02/2004,International,Outdoor,Clay,1st Round,3,VerdascoF,MassuN,MassuN,3.3150000000000004,1.301,1-6 2-6
Bellsouth Open,11/02/2004,International,Outdoor,Clay,2nd Round,3,VolandriF,BlancoG,VolandriF,1.4,2.75,6-2 6-0
Bellsouth Open,11/02/2004,International,Outdoor,Clay,2nd Round,3,AcasusoJ,GaudioG,GaudioG,2.75,1.4,3-6 3-6
Bellsouth Open,11/02/2004,International,Outdoor,Clay,2nd Round,3,SanchezD,MirandaI,SanchezD,1.222,4.0,6-1 6-4
Bellsouth Open,12/02/2004,International,Outdoor,Clay,2nd Round,3,SquillariF,KuertenG,KuertenG,4.0,1.222,1-6 6-7
Bellsouth Open,12/02/2004,International,Outdoor,Clay,2nd Round,3,GonzalezF,GarciaA,GonzalezF,1.22,4.0,7-5 6-1
Bellsouth Open,12/02/2004,International,Outdoor,Clay,2nd Round,3,Ramirez-HidalgoR,ZabaletaM,ZabaletaM,2.75,1.4,3-6 6-4 1-6
Bellsouth Open,13/02/2004,International,Outdoor,Clay,2nd Round,3,MassuN,LevyH,MassuN,1.143,5.0,6-2 6-4
Bellsouth Open,13/02/2004,International,Outdoor,Clay,Quarterfinals,3,GaudioG,SanchezD,SanchezD,1.444,2.625,5-7 6-3 2-6
Bellsouth Open,13/02/2004,International,Outdoor,Clay,Quarterfinals,3,KuertenG,VolandriF,KuertenG,1.5,2.5,6-1 2-6 7-6
Bellsouth Open,13/02/2004,International,Outdoor,Clay,Quarterfinals,3,ZabaletaM,SarettaF,SarettaF,1.667,2.1,3-6 4-6
Bellsouth Open,14/02/2004,International,Outdoor,Clay,Quarterfinals,3,GonzalezF,MassuN,GonzalezF,1.909,1.8,7-6 6-3
Bellsouth Open,14/02/2004,International,Outdoor,Clay,Semifinals,3,SanchezD,KuertenG,KuertenG,2.5,1.5,6-7 4-6
Bellsouth Open,15/02/2004,International,Outdoor,Clay,Semifinals,3,GonzalezF,SarettaF,GonzalezF,1.533,2.375,6-2 6-3
Bellsouth Open,16/02/2004,International,Outdoor,Clay,The Final,3,KuertenG,GonzalezF,GonzalezF,1.727,2.0,5-7 4-6
ATP Buenos Aires 2004,16/02/2004,International,Outdoor,Clay,1st Round,3,GasquetR,VerdascoF,GasquetR,1.533,2.375,2-6 7-5 6-1
ATP Buenos Aires 2004,16/02/2004,International,Outdoor,Clay,1st Round,3,MontanesA,MassuN,MassuN,3.75,1.222,1-6 3-6
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,VolandriF,CanasG,VolandriF,2.0,1.727,6-3 4-6 6-2
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,HornaL,CoriaG,CoriaG,7.5,1.071,1-6 2-6
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,MonacoJ,LapenttiN,MonacoJ,2.62,1.44,7-6 6-1
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,PortasA,PatienceO,PatienceO,1.833,1.833,4-6 3-6
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,ZabaletaM,LisnardJR,ZabaletaM,1.2,4.0,6-4 6-4
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,LopezM,SquillariF,SquillariF,2.375,1.533,0-6 1-6
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,HernandezO,MoyanoD,HernandezO,1.913333333333333,1.8025,6-1 6-4
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,BlancoG,CalleriA,CalleriA,3.75,1.222,4-6 2-6
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,ChelaJI,LapenttiG,ChelaJI,1.3336666666666668,3.03,7-5 6-0
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,BehrendT,SarettaF,SarettaF,3.25,1.286,4-6 2-6
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,MoyaC,LevyH,MoyaC,1.071,7.0,6-2 6-4
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,Ramirez-HidalgoR,SanchezD,SanchezD,2.75,1.4,6-3 0-6 1-6
ATP Buenos Aires 2004,17/02/2004,International,Outdoor,Clay,1st Round,3,FerrerD,KuertenG,FerrerD,3.75,1.222,6-3 7-5
ATP Buenos Aires 2004,18/02/2004,International,Outdoor,Clay,1st Round,3,GaudioG,AcasusoJ,AcasusoJ,1.286,3.25,3-6 6-7
ATP Buenos Aires 2004,18/02/2004,International,Outdoor,Clay,2nd Round,3,MonacoJ,ChelaJI,MonacoJ,,,7-6 6-3
ATP Buenos Aires 2004,18/02/2004,International,Outdoor,Clay,2nd Round,3,VolandriF,MassuN,MassuN,2.0,1.727,2-6 4-6
ATP Buenos Aires 2004,18/02/2004,International,Outdoor,Clay,2nd Round,3,GasquetR,CalleriA,GasquetR,3.5,1.286,7-5 6-2
ATP Buenos Aires 2004,19/02/2004,International,Outdoor,Clay,2nd Round,3,SquillariF,CoriaG,CoriaG,6.0,1.111,3-6 6-4 1-6
ATP Buenos Aires 2004,19/02/2004,International,Outdoor,Clay,2nd Round,3,FerrerD,SarettaF,FerrerD,2.2,1.615,7-6 3-6 6-2
